Total time,PSNR
Error: could not extract time for execution 1
Error: could not extract time for execution 2
Error: could not extract time for execution 3
Error: could not extract time for execution 4
Error: could not extract time for execution 5
Error: could not extract time for execution 6
Error: could not extract time for execution 7
Error: could not extract time for execution 8
